"","participant.label","type","age","gender","income","education","conservative_liberal","conservative_liberal.binary","cc_concern.mean","total_co2","rating","vignette","diet","flying","electricity","regional","recycling","commute"
"611","5af4579eb625f70001e0cfad","11",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,6,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"612","5af4579eb625f70001e0cfad","12",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,4,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"613","5af4579eb625f70001e0cfad","13",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,3,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"614","5af4579eb625f70001e0cfad","14",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,3,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"615","5af4579eb625f70001e0cfad","15",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,5,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"616","5af4579eb625f70001e0cfad","16",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,4,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"617","5af4579eb625f70001e0cfad","2.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,5,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"618","5af4579eb625f70001e0cfad","3.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,4,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"619","5af4579eb625f70001e0cfad","4.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,4,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"620","5af4579eb625f70001e0cfad","5.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,3,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"621","5af4579eb625f70001e0cfad","6.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,4,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"622","5af4579eb625f70001e0cfad","7.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,2,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"623","5af4579eb625f70001e0cfad","8.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,4,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"624","5af4579eb625f70001e0cfad","9.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,7.2,5,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"625","5b03567dc573030001c36f1d","1.",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,4,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"626","5b03567dc573030001c36f1d","10",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"627","5b03567dc573030001c36f1d","11",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,7,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"628","5b03567dc573030001c36f1d","12",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,7,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"629","5b03567dc573030001c36f1d","13",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,4,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"630","5b03567dc573030001c36f1d","14",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,5,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"631","5b03567dc573030001c36f1d","15",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,6,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"632","5b03567dc573030001c36f1d","16",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,8,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"633","5b03567dc573030001c36f1d","2.",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,2,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"634","5b03567dc573030001c36f1d","3.",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"635","5b03567dc573030001c36f1d","4.",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"636","5b03567dc573030001c36f1d","5.",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"637","5b03567dc573030001c36f1d","6.",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,7,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"638","5b03567dc573030001c36f1d","7.",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,8,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"639","5b03567dc573030001c36f1d","8.",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,5,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"640","5b03567dc573030001c36f1d","9.",29,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,6,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"641","5b1386089663ee0001461b6e","1.",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,9,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"642","5b1386089663ee0001461b6e","10",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,8,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"643","5b1386089663ee0001461b6e","11",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"644","5b1386089663ee0001461b6e","12",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,4,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"645","5b1386089663ee0001461b6e","13",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,5,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"646","5b1386089663ee0001461b6e","14",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,8,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"647","5b1386089663ee0001461b6e","15",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,7,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"648","5b1386089663ee0001461b6e","16",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,8,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"649","5b1386089663ee0001461b6e","2.",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"650","5b1386089663ee0001461b6e","3.",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,6,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"651","5b1386089663ee0001461b6e","4.",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,6,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"652","5b1386089663ee0001461b6e","5.",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,2,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"653","5b1386089663ee0001461b6e","6.",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"654","5b1386089663ee0001461b6e","7.",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,7,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"655","5b1386089663ee0001461b6e","8.",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,2,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"656","5b1386089663ee0001461b6e","9.",49,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,2.1,7,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"657","5b14265d30d562000155ea04","1.",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,3,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"658","5b14265d30d562000155ea04","10",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"659","5b14265d30d562000155ea04","11",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"660","5b14265d30d562000155ea04","12",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"661","5b14265d30d562000155ea04","13",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"662","5b14265d30d562000155ea04","14",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,6,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"663","5b14265d30d562000155ea04","15",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"664","5b14265d30d562000155ea04","16",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,4,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"665","5b14265d30d562000155ea04","2.",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,6,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"666","5b14265d30d562000155ea04","3.",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"667","5b14265d30d562000155ea04","4.",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,6,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"668","5b14265d30d562000155ea04","5.",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,6,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"669","5b14265d30d562000155ea04","6.",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"670","5b14265d30d562000155ea04","7.",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,5,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"671","5b14265d30d562000155ea04","8.",44,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.5,3.7,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
